0,1,2,3,4,5
0.04213549450725519,0.20533037028221,0.25738156947323415,0.1419719689195656,0.24913707039479843,0.10404352642293668
1.0000190517812007e-07,0.1635536846267464,0.3107963871083942,0.23866597056645492,0.20817630998794265,0.07880754770855677
0.05841714759713825,0.1401065290776139,0.27959614548138606,0.2248702377853612,0.19927133602836813,0.09773860403013236
0.026605327526596823,0.20660349692078261,0.09955681950203776,0.41263741303230694,0.23399203783201553,0.02060490518626019
0.04537838612346062,0.10329114526175566,0.20216896061178477,0.457719866283003,0.1503220979489841,0.04111954377101178
0.0304992906926223,0.3924073456760225,0.08573320568817604,0.2092918590254205,0.2820681343688618,1.6454889661123628e-07
0.05399957535035549,0.2356433757261716,0.17349557410104688,0.4315113007093558,1.3826562593451238e-07,0.1053500358474442
1.0150620277643259e-07,0.07181528531007486,0.5687718510628141,0.24745623033221786,0.11195643066689893,1.0112179140928776e-07
0.1907951729104807,0.08349290573193288,0.1850168623640407,0.42571617435982245,2.5290535189961267e-05,0.11495359409853338
0.08505737944853646,0.11278185722062926,0.1625527908430126,0.4258043691299671,0.21380349752642516,1.058314295681725e-07
0.03806110421473278,0.15956786878357496,0.23575224011489188,0.33950873546294474,0.19362013796402006,0.03348991345983555
0.14163996109692834,0.12081838129848245,0.29131465633586817,0.2063031860482091,0.04974896628467534,0.19017484893583655
0.07792670870503762,0.07256200880154001,0.24828742322387748,0.20472326127110996,0.27631118835978125,0.12018940963865372
0.067813748135928,0.16542614287661872,0.22927310801507808,0.1650173513518044,0.29766450283761914,0.07480514678295176
0.12502272614996696,2.666640450061508e-07,0.26551441869900533,0.3103566663534625,0.2845127667623738,0.014593155371146402
0.03982799328161572,0.08923257107992226,0.2755978130554785,0.23142849394795884,0.31532057122302637,0.04859255741199824
0.0761882768214848,0.18622474285313476,0.19011798827297963,0.34618737508491393,0.09163304946652184,0.10964856750096501
1.0028090228298128e-07,0.10011808379871251,0.051162658126543574,0.5350999369413387,0.20025663923352696,0.1133625816189758
0.08057338418114324,0.1813359241512933,0.2873489755339979,0.21858081066478138,0.14951231565440026,0.0826485898143839
0.025416477104333753,0.23186782806409578,0.0753022783768065,0.3198028461930798,0.29863744336476195,0.04897312689692225
0.018247945054046536,0.1266788292211934,0.238936514280269,0.2484508609212471,0.22519349678552467,0.14249235373771948
1.0012044013566369e-07,0.1921578388024257,0.3994304760832806,0.12327499468001434,0.28513644259208343,1.477217558062719e-07
0.09242885992239006,0.1564872510534955,0.3004712894691842,0.014825633773306732,0.37728463533121026,0.05850233045041302
0.05616821630769901,0.21453494746994875,0.2218638776232356,0.21371546661284174,0.24957498022576094,0.04414251176051411
0.06850482259977983,0.2303017841202399,0.426555378741419,0.15165484959463849,0.12298305075835536,1.141855675462438e-07
0.040401190141714644,0.3386841554533432,0.11913659360593262,0.09731681553236718,0.26584607727327797,0.1386151679933644
0.10783377032467148,0.2522659351267187,0.28682549846079336,0.19205524395405815,0.08454977539398367,0.07646977673977452
1.6011974324160164e-07,0.15795784206656674,0.07849233864608227,0.4254869140080739,0.2268285528449141,0.11123419231461966
0.09114582880015445,0.07382861618130047,0.4127609812347341,0.1424782394558368,0.15314508077308212,0.12664125355489214
0.07540413755714043,0.08987408727401867,0.3774407346026323,0.11151664304940209,0.2420007266898015,0.10376367082700506
0.06499920374708806,0.22677189552945803,0.15975232756721539,0.2189683162315021,0.19477345579710162,0.1347348011276349
9.999994005842264e-08,1.0116834295347773e-07,0.11815770968734823,0.5692475785155394,0.31259435661153145,1.5401729780483616e-07
1.0835638762053286e-07,0.10574981169610843,0.32076601299854673,0.41604609115685737,0.11452858764453745,0.04290938814756252
1.0298822151297188e-07,0.16730768600313498,0.1863381949337687,0.2423765277255095,0.37774239605470133,0.026235092294664007
0.07253715519782256,0.33912011069673115,2.9636170449887713e-07,0.2569291945779037,0.3314131258365085,1.1732932953666048e-07
0.06195295088532722,0.12214244033910694,0.3102397354372583,0.06306295777782474,0.3689173828283612,0.07368453273212154
0.03529798090369917,0.1392774576021465,0.28732811677681314,0.2670245164735233,0.19504607832052318,0.07602584992329464
0.11111114353528956,1.0090962699844374e-07,2.262335699795336e-07,0.1185741757762674,0.4858743685073024,0.28443998503794365
1.0474211499320664e-07,0.27465173846071106,0.20842353923879497,0.4274238585993318,0.08950063922282389,1.1973622316683907e-07
0.04366110575313535,0.08756551910731317,0.2507652742462191,0.1513805384871754,0.352046018550205,0.1145815438559521
1.9010130553808928e-07,0.15716705001523812,0.24607392167381995,0.2414567583468822,0.16885342274619325,0.186448657116561
0.05280950739003603,0.04614530208701909,0.39566444369061643,0.28145878865241225,0.11456378698902991,0.10935817119088616
1.2030704444024733e-07,0.2811222501702729,0.12857383196228123,0.26374862777635155,0.2533887107220338,0.07316645906201615
0.05289757457021759,0.2399967507598016,0.1432435974788737,0.2572035929280725,0.22811549336236803,0.07854299090066652
0.07657033265481898,0.36281181749908414,0.19710319632911524,0.14243274205661885,0.22108178118339655,1.3027696622889594e-07
0.06975697436401572,0.20634584366645162,0.16291132586947263,0.2660267335362743,0.21259279272849435,0.08236632983529134
0.10674509388693704,0.2695510551099777,0.2909910492158472,0.24175309101367262,1.3717102291935024e-07,0.09095957360254257
0.11234081676844196,0.1019573388766315,0.2082360866413136,0.18800143200832395,0.14618196486505303,0.24328236084023594
0.08869512086640019,0.16334642582168168,0.3430998270610596,0.16418073834706537,0.1802669240864725,0.060410963817320536
2.2084130619904897e-07,0.2818214244899897,0.2364319760528528,0.24434975641292275,0.17322704889396806,0.06416957330896052
0.08691259687208135,0.1714176769849797,0.1835211539239126,0.254847376510857,0.21692135853184424,0.08637983717632514
1.1005064516789563e-07,0.08636449664334783,0.30278431390692745,0.35586112794660435,0.25498794128314783,2.010169327149324e-06
1.1705227788950507e-07,0.16197879401318435,0.18184809012181294,0.3613240192596512,0.2021939458903173,0.09265503366275638
0.08772131136272487,0.18456336259560302,0.13651755388088443,0.282797012144628,0.24297308341850166,0.06542767659765801
0.029887980144703195,0.08060233739566244,0.3852129975142303,0.35587856643684085,0.14841800999883473,1.0850972859354528e-07
0.03235938260048574,0.1336464995320162,0.2173998976307354,0.20843328181926757,0.3480308903592934,0.06013004805820166
0.04679545412691199,0.19007332838899718,0.3124665987436558,0.15177323222917935,0.2376185186271767,0.061272867884079124
1.0216984848837483e-07,0.15067533151265347,0.21671330264798166,0.3525955468903075,0.15019198460148891,0.12982373217772014
0.10253300576891244,0.13056580868545875,0.2748369680953244,0.1277034970109368,0.26517100884456063,0.09918971159480706
0.035207788215288194,0.19869122444413448,0.2070073483088911,0.25144922713932777,0.2621883537226207,0.04545605816973775
0.017963402530082974,0.19908863231396154,0.14838229132633188,0.36197384030353663,0.17230752302952704,0.10028431049655992
3.052137027184935e-07,0.27498334255175705,0.28781504142520953,0.2979751373049753,0.10195752496712178,0.03726864853723371
0.015098656270037234,0.16170925652687132,0.2733222851057765,0.2189333398539993,0.2918777657488861,0.03905869649442956
0.05734342005488912,0.16632881352596374,0.23676977440593386,0.2367565764521756,0.1890394263013547,0.11376198925968292
0.04766107146786071,0.1521247267854833,0.15403527465305694,0.3387010390453898,0.2559423757425591,0.05153551230565002
0.03584402157529294,0.13592352539916172,0.37652088842081705,0.12518031583128147,0.2599536389204994,0.06657760985294753
0.04469743432852873,0.1744701142851292,0.3498885847084802,0.08360359379082388,0.18732383058956514,0.16001644229747292
1.0041619187507855e-07,0.09448715147639358,0.23282217671862207,0.2852232293951284,0.3198917157183155,0.06757562627534854
0.1634463348772599,0.13655162386253597,0.1422917530939532,0.30010578349875594,0.1937884912147568,0.06381601345273814
0.033004975534882436,0.2068414948738088,0.28592466390116433,0.1891571987504719,0.23619121234016513,0.048880454599507336
0.02587170616254308,0.15083607732021292,0.26080531365883836,0.19125365429890515,0.32318778091906336,0.04804546764043703
